0,   2617, 1,   2995
0,   2617, 0,   2995
1,  -1018, 0,   2995
0,  -1018, 0,   2995
0,  -1018, 1,  -8543
0,  -1018, 0,  -8543
1, -21198, 0,  -8543
0, -21198, 0,  -8543
0, -21198, 1,  -8902
0, -21198, 0,  -8902
1,  15081, 0,  -8902
0,  15081, 0,  -8902
0,  15081, 1,   2258
0,  15081, 0,   2258
1,   6272, 0,   2258
0,   6272, 0,   2258
0,   6272, 1,  13773
0,   6272, 0,  13773
1,  13966, 0,  13773
0,  13966, 0,  13773
0,  13966, 1,  14153
0,  13966, 0,  14153
1,  10334, 0,  14153
0,  10334, 0,  14153
0,  10334, 1,   2982
0,  10334, 0,   2982
1, -21195, 0,   2982
0, -21195, 0,   2982
0, -21195, 1,  -8536
0, -21195, 0,  -8536
1,   3732, 0,  -8536
0,   3732, 0,  -8536
0,   3732, 1,  -8901
0,   3732, 0,  -8901
1,  -5079, 0,  -8901
0,  -5079, 0,  -8901
0,  -5079, 1,   2250
0,  -5079, 0,   2250
1,  13963, 0,   2250
0,  13963, 0,   2250
0,  13963, 1,  13786
0,  13963, 0,  13786
1,  21683, 0,  13786
0,  21683, 0,  13786
0,  21683, 1,  14142
0,  21683, 0,  14142
1,  -9843, 0,  14142
0,  -9843, 0,  14142
0,  -9843, 1,   2987
0,  -9843, 0,   2987
1,   3735, 0,   2987
0,   3735, 0,   2987
0,   3735, 1,  -8533
0,   3735, 0,  -8533
1, -16428, 0,  -8533
0, -16428, 0,  -8533
0, -16428, 1,  -8910
0, -16428, 0,  -8910
1,   2610, 0,  -8910
0,   2610, 0,  -8910
0,   2610, 1,   2261
0,   2610, 0,   2261
1,  21680, 0,   2261
0,  21680, 0,   2261
0,  21680, 1,  13775
0,  21680, 0,  13775
1,   1506, 0,  13775
0,   1506, 0,  13775
0,   1506, 1,  14147
0,   1506, 0,  14147
1,  15087, 0,  14147
0,  15087, 0,  14147
0,  15087, 1,   2990
0,  15087, 0,   2990
1, -16425, 0,   2990
0, -16425, 0,   2990
0, -16425, 1,  -8543
0, -16425, 0,  -8543
1,  -8738, 0,  -8543
0,  -8738, 0,  -8543
0,  -8738, 1,  -8896
0,  -8738, 0,  -8896
1,  10328, 0,  -8896
0,  10328, 0,  -8896
0,  10328, 1,   2249
0,  10328, 0,   2249
1,   1502, 0,   2249
0,   1502, 0,   2249
0,   1502, 1,  13781
0,   1502, 0,  13781
1,  26436, 0,  13781
0,  26436, 0,  13781
0,  26436, 1,  14148
0,  26436, 0,  14148
1,  -5073, 0,  14148
0,  -5073, 0,  14148
0,  -5073, 1,   2982
0,  -5073, 0,   2982
1,  -8735, 0,   2982
0,  -8735, 0,   2982
0,  -8735, 1,  -8530
0,  -8735, 0,  -8530
1,  -1020, 0,  -8530
0,  -1020, 0,  -8530
0,  -1020, 1,  -8909
0,  -1020, 0,  -8909
1,  -9849, 0,  -8909
0,  -9849, 0,  -8909
0,  -9849, 1,   2258
0,  -9849, 0,   2258
1,  26433, 0,   2258
0,  26433, 0,   2258
0,  26433, 1,  13781
0,  26433, 0,  13781
1,   6276, 0,  13781
0,   6276, 0,  13781
0,   6276, 1,  14141
0,   6276, 0,  14141
1,   2616, 0,  14141
0,   2616, 0,  14141
0,   2616, 1,   2994
0,   2616, 0,   2994
1,  -1017, 0,   2994
0,  -1017, 0,   2994
0,  -1017, 1,  -8543
0,  -1017, 0,  -8543
1, -21198, 0,  -8543
0, -21198, 0,  -8543
0, -21198, 1,  -8901
0, -21198, 0,  -8901
1,  15080, 0,  -8901
0,  15080, 0,  -8901
0,  15080, 1,   2256
0,  15080, 0,   2256
1,   6273, 0,   2256
0,   6273, 0,   2256
0,   6273, 1,  13774
0,   6273, 0,  13774
1,  13965, 0,  13774
0,  13965, 0,  13774
0,  13965, 1,  14153
0,  13965, 0,  14153
1,  10335, 0,  14153
0,  10335, 0,  14153
0,  10335, 1,   2982
0,  10335, 0,   2982
1, -21195, 0,   2982
0, -21195, 0,   2982
0, -21195, 1,  -8536
0, -21195, 0,  -8536
1,   3731, 0,  -8536
0,   3731, 0,  -8536
0,   3731, 1,  -8901
0,   3731, 0,  -8901
1,  -5079, 0,  -8901
0,  -5079, 0,  -8901
0,  -5079, 1,   2248
0,  -5079, 0,   2248
1,  13962, 0,   2248
0,  13962, 0,   2248
0,  13962, 1,  13788
0,  13962, 0,  13788
1,  21684, 0,  13788
0,  21684, 0,  13788
0,  21684, 1,  14140
0,  21684, 0,  14140
1,  -9843, 0,  14140
0,  -9843, 0,  14140
0,  -9843, 1,   2989
0,  -9843, 0,   2989
1,   3735, 0,   2989
0,   3735, 0,   2989
0,   3735, 1,  -8533
0,   3735, 0,  -8533
1, -16428, 0,  -8533
0, -16428, 0,  -8533
0, -16428, 1,  -8912
0, -16428, 0,  -8912
1,   2609, 0,  -8912
0,   2609, 0,  -8912
0,   2609, 1,   2263
0,   2609, 0,   2263
1,  21681, 0,   2263
0,  21681, 0,   2263
0,  21681, 1,  13774
0,  21681, 0,  13774
1,   1506, 0,  13774
0,   1506, 0,  13774
0,   1506, 1,  14147
0,   1506, 0,  14147
1,  15087, 0,  14147
0,  15087, 0,  14147
0,  15087, 1,   2992
0,  15087, 0,   2992
1, -16424, 0,   2992
0, -16424, 0,   2992
0, -16424, 1,  -8545
0, -16424, 0,  -8545
1,  -8739, 0,  -8545
0,  -8739, 0,  -8545
0,  -8739, 1,  -8895
0,  -8739, 0,  -8895
1,  10328, 0,  -8895
0,  10328, 0,  -8895
0,  10328, 1,   2249
0,  10328, 0,   2249
1,   1502, 0,   2249
0,   1502, 0,   2249
0,   1502, 1,  13779
0,   1502, 0,  13779
1,  26436, 0,  13779
0,  26436, 0,  13779
0,  26436, 1,  14152
0,  26436, 0,  14152
1,  -5072, 0,  14152
0,  -5072, 0,  14152
0,  -5072, 1,   2979
0,  -5072, 0,   2979
1,  -8736, 0,   2979
0,  -8736, 0,   2979
0,  -8736, 1,  -8529
0,  -8736, 0,  -8529
1,  -1020, 0,  -8529
0,  -1020, 0,  -8529
0,  -1020, 1,  -8908
0,  -1020, 0,  -8908
1,  -9850, 0,  -8908
0,  -9850, 0,  -8908
0,  -9850, 1,   2253
0,  -9850, 0,   2253
1,  26432, 0,   2253
0,  26432, 0,   2253
0,  26432, 1,  13786
0,  26432, 0,  13786
1,   6277, 0,  13786
0,   6277, 0,  13786
0,   6277, 1,  14137
0,   6277, 0,  14137
1,   2616, 0,  14137
0,   2616, 0,  14137
0,   2616, 1,   2996
0,   2616, 0,   2996
1,  -1016, 0,   2996
0,  -1016, 0,   2996
0,  -1016, 1,  -8541
0,  -1016, 0,  -8541
1, -21199, 0,  -8541
0, -21199, 0,  -8541
0, -21199, 1,  -8905
0, -21199, 0,  -8905
1,  15080, 0,  -8905
0,  15080, 0,  -8905
0,  15080, 1,   2260
0,  15080, 0,   2260
1,   6273, 0,   2260
0,   6273, 0,   2260
0,   6273, 1,  13771
0,   6273, 0,  13771
1,  13965, 0,  13771
0,  13965, 0,  13771
0,  13965, 1,  14154
0,  13965, 0,  14154
1,  10336, 0,  14154
0,  10336, 0,  14154
0,  10336, 1,   2984
0,  10336, 0,   2984
1, -21195, 0,   2984
0, -21195, 0,   2984
0, -21195, 1,  -8538
0, -21195, 0,  -8538
1,   3731, 0,  -8538
0,   3731, 0,  -8538
0,   3731, 1,  -8899
0,   3731, 0,  -8899
1,  -5079, 0,  -8899
0,  -5079, 0,  -8899
0,  -5079, 1,   2247
0,  -5079, 0,   2247
1,  13961, 0,   2247
0,  13961, 0,   2247
0,  13961, 1,  13786
0,  13961, 0,  13786
1,  21685, 0,  13786
0,  21685, 0,  13786
0,  21685, 1,  14143
0,  21685, 0,  14143
1,  -9842, 0,  14143
0,  -9842, 0,  14143
0,  -9842, 1,   2988
0,  -9842, 0,   2988
1,   3734, 0,   2988
0,   3734, 0,   2988
0,   3734, 1,  -8533
0,   3734, 0,  -8533
1, -16427, 0,  -8533
0, -16427, 0,  -8533
0, -16427, 1,  -8911
0, -16427, 0,  -8911
1,   2608, 0,  -8911
0,   2608, 0,  -8911
0,   2608, 1,   2261
0,   2608, 0,   2261
1,  21681, 0,   2261
0,  21681, 0,   2261
0,  21681, 1,  13775
0,  21681, 0,  13775
1,   1505, 0,  13775
0,   1505, 0,  13775
0,   1505, 1,  14145
0,   1505, 0,  14145
1,  15087, 0,  14145
0,  15087, 0,  14145
0,  15087, 1,   2993
0,  15087, 0,   2993
1, -16423, 0,   2993
0, -16423, 0,   2993
0, -16423, 1,  -8545
0, -16423, 0,  -8545
1,  -8740, 0,  -8545
0,  -8740, 0,  -8545
0,  -8740, 1,  -8895
0,  -8740, 0,  -8895
1,  10329, 0,  -8895
0,  10329, 0,  -8895
0,  10329, 1,   2249
0,  10329, 0,   2249
1,   1502, 0,   2249
0,   1502, 0,   2249
0,   1502, 1,  13780
0,   1502, 0,  13780
1,  26436, 0,  13780
0,  26436, 0,  13780
0,  26436, 1,  14151
0,  26436, 0,  14151
1,  -5071, 0,  14151
0,  -5071, 0,  14151
0,  -5071, 1,   2980
0,  -5071, 0,   2980
1,  -8736, 0,   2980
0,  -8736, 0,   2980
0,  -8736, 1,  -8528
0,  -8736, 0,  -8528
1,  -1019, 0,  -8528
0,  -1019, 0,  -8528
0,  -1019, 1,  -8909
0,  -1019, 0,  -8909
1,  -9850, 0,  -8909
0,  -9850, 0,  -8909
0,  -9850, 1,   2256
0,  -9850, 0,   2256
1,  26432, 0,   2256
0,  26432, 0,   2256
0,  26432, 1,  13783
0,  26432, 0,  13783
1,   6277, 0,  13783
0,   6277, 0,  13783
0,   6277, 1,  14139
0,   6277, 0,  14139
1,   2615, 0,  14139
0,   2615, 0,  14139
0,   2615, 1,   2995
0,   2615, 0,   2995
1,  -1015, 0,   2995
0,  -1015, 0,   2995
0,  -1015, 1,  -8542
0,  -1015, 0,  -8542
1, -21199, 0,  -8542
0, -21199, 0,  -8542
0, -21199, 1,  -8902
0, -21199, 0,  -8902
1,  15079, 0,  -8902
0,  15079, 0,  -8902
0,  15079, 1,   2256
0,  15079, 0,   2256
1,   6274, 0,   2256
0,   6274, 0,   2256
0,   6274, 1,  13774
0,   6274, 0,  13774
1,  13964, 0,  13774
0,  13964, 0,  13774
0,  13964, 1,  14153
0,  13964, 0,  14153
1,  10337, 0,  14153
0,  10337, 0,  14153
0,  10337, 1,   2983
0,  10337, 0,   2983
1, -21195, 0,   2983
0, -21195, 0,   2983
0, -21195, 1,  -8535
0, -21195, 0,  -8535
1,   3730, 0,  -8535
0,   3730, 0,  -8535
0,   3730, 1,  -8902
0,   3730, 0,  -8902
1,  -5078, 0,  -8902
0,  -5078, 0,  -8902
0,  -5078, 1,   2248
0,  -5078, 0,   2248
1,  13960, 0,   2248
0,  13960, 0,   2248
0,  13960, 1,  13787
0,  13960, 0,  13787
1,  21686, 0,  13787
0,  21686, 0,  13787
0,  21686, 1,  14141
0,  21686, 0,  14141
1,  -9842, 0,  14141
0,  -9842, 0,  14141
0,  -9842, 1,   2991
0,  -9842, 0,   2991
1,   3734, 0,   2991
0,   3734, 0,   2991
0,   3734, 1,  -8535
0,   3734, 0,  -8535
1, -16427, 0,  -8535
0, -16427, 0,  -8535
0, -16427, 1,  -8911
0, -16427, 0,  -8911
1,   2607, 0,  -8911
0,   2607, 0,  -8911
0,   2607, 1,   2262
0,   2607, 0,   2262
1,  21682, 0,   2262
0,  21682, 0,   2262
0,  21682, 1,  13773
0,  21682, 0,  13773
1,   1505, 0,  13773
0,   1505, 0,  13773
0,   1505, 1,  14148
0,   1505, 0,  14148
1,  15087, 0,  14148
0,  15087, 0,  14148
0,  15087, 1,   2991
0,  15087, 0,   2991
1, -16423, 0,   2991
0, -16423, 0,   2991
0, -16423, 1,  -8544
0, -16423, 0,  -8544
1,  -8741, 0,  -8544
0,  -8741, 0,  -8544
0,  -8741, 1,  -8896
0,  -8741, 0,  -8896
1,  10329, 0,  -8896
0,  10329, 0,  -8896
0,  10329, 1,   2248
0,  10329, 0,   2248
1,   1501, 0,   2248
0,   1501, 0,   2248
0,   1501, 1,  13780
0,   1501, 0,  13780
1,  26436, 0,  13780
0,  26436, 0,  13780
0,  26436, 1,  14150
0,  26436, 0,  14150
1,  -5070, 0,  14150
0,  -5070, 0,  14150
0,  -5070, 1,   2982
0,  -5070, 0,   2982
1,  -8737, 0,   2982
0,  -8737, 0,   2982
0,  -8737, 1,  -8529
0,  -8737, 0,  -8529
1,  -1019, 0,  -8529
0,  -1019, 0,  -8529
0,  -1019, 1,  -8910
0,  -1019, 0,  -8910
1,  -9851, 0,  -8910
0,  -9851, 0,  -8910
0,  -9851, 1,   2256
0,  -9851, 0,   2256
1,  26432, 0,   2256
0,  26432, 0,   2256
0,  26432, 1,  13782
0,  26432, 0,  13782
1,   6278, 0,  13782
0,   6278, 0,  13782
0,   6278, 1,  14140
0,   6278, 0,  14140
1,   2615, 0,  14140
0,   2615, 0,  14140
0,   2615, 1,   2996
0,   2615, 0,   2996
1,  -1014, 0,   2996
0,  -1014, 0,   2996
0,  -1014, 1,  -8542
0,  -1014, 0,  -8542
1, -21200, 0,  -8542
0, -21200, 0,  -8542
0, -21200, 1,  -8903
0, -21200, 0,  -8903
1,  15079, 0,  -8903
0,  15079, 0,  -8903
0,  15079, 1,   2257
0,  15079, 0,   2257
1,   6274, 0,   2257
0,   6274, 0,   2257
0,   6274, 1,  13772
0,   6274, 0,  13772
1,  13963, 0,  13772
0,  13963, 0,  13772
0,  13963, 1,  14154
0,  13963, 0,  14154
1,  10338, 0,  14154
0,  10338, 0,  14154
0,  10338, 1,   2983
0,  10338, 0,   2983
1, -21195, 0,   2983
0, -21195, 0,   2983
0, -21195, 1,  -8535
0, -21195, 0,  -8535
1,   3730, 0,  -8535
0,   3730, 0,  -8535
0,   3730, 1,  -8901
0,   3730, 0,  -8901
1,  -5078, 0,  -8901
0,  -5078, 0,  -8901
0,  -5078, 1,   2247
0,  -5078, 0,   2247
1,  13959, 0,   2247
0,  13959, 0,   2247
0,  13959, 1,  13787
0,  13959, 0,  13787
1,  21687, 0,  13787
0,  21687, 0,  13787
0,  21687, 1,  14141
0,  21687, 0,  14141
1,  -9842, 0,  14141
0,  -9842, 0,  14141
0,  -9842, 1,   2991
0,  -9842, 0,   2991
1,   3734, 0,   2991
0,   3734, 0,   2991
0,   3734, 1,  -8534
0,   3734, 0,  -8534
1, -16426, 0,  -8534
0, -16426, 0,  -8534
0, -16426, 1,  -8911
0, -16426, 0,  -8911
1,   2605, 0,  -8911
0,   2605, 0,  -8911
0,   2605, 1,   2261
0,   2605, 0,   2261
1,  21682, 0,   2261
0,  21682, 0,   2261
0,  21682, 1,  13772
0,  21682, 0,  13772
1,   1505, 0,  13772
0,   1505, 0,  13772
0,   1505, 1,  14149
0,   1505, 0,  14149
1,  15087, 0,  14149
0,  15087, 0,  14149
0,  15087, 1,   2990
0,  15087, 0,   2990
1, -16422, 0,   2990
0, -16422, 0,   2990
0, -16422, 1,  -8543
0, -16422, 0,  -8543
1,  -8742, 0,  -8543
0,  -8742, 0,  -8543
0,  -8742, 1,  -8896
0,  -8742, 0,  -8896
1,  10329, 0,  -8896
0,  10329, 0,  -8896
0,  10329, 1,   2246
0,  10329, 0,   2246
1,   1501, 0,   2246
0,   1501, 0,   2246
0,   1501, 1,  13782
0,   1501, 0,  13782
1,  26436, 0,  13782
0,  26436, 0,  13782
0,  26436, 1,  14149
0,  26436, 0,  14149
1,  -5069, 0,  14149
0,  -5069, 0,  14149
0,  -5069, 1,   2982
0,  -5069, 0,   2982
1,  -8738, 0,   2982
0,  -8738, 0,   2982
0,  -8738, 1,  -8528
0,  -8738, 0,  -8528
1,  -1018, 0,  -8528
0,  -1018, 0,  -8528
0,  -1018, 1,  -8911
0,  -1018, 0,  -8911
1,  -9852, 0,  -8911
0,  -9852, 0,  -8911
0,  -9852, 1,   2256
0,  -9852, 0,   2256
1,  26431, 0,   2256
0,  26431, 0,   2256
0,  26431, 1,  13782
0,  26431, 0,  13782
1,   6279, 0,  13782
0,   6279, 0,  13782
0,   6279, 1,  14139
0,   6279, 0,  14139
1,   2614, 0,  14139
0,   2614, 0,  14139
0,   2614, 1,   2997
0,   2614, 0,   2997
1,  -1013, 0,   2997
0,  -1013, 0,   2997
0,  -1013, 1,  -8543
0,  -1013, 0,  -8543
1, -21200, 0,  -8543
0, -21200, 0,  -8543
0, -21200, 1,  -8901
0, -21200, 0,  -8901
1,  15078, 0,  -8901
0,  15078, 0,  -8901
0,  15078, 1,   2255
0,  15078, 0,   2255
1,   6275, 0,   2255
0,   6275, 0,   2255
0,   6275, 1,  13773
0,   6275, 0,  13773
1,  13963, 0,  13773
0,  13963, 0,  13773
0,  13963, 1,  14155
0,  13963, 0,  14155
1,  10339, 0,  14155
0,  10339, 0,  14155
0,  10339, 1,   2982
0,  10339, 0,   2982
1, -21195, 0,   2982
0, -21195, 0,   2982
0, -21195, 1,  -8533
0, -21195, 0,  -8533
1,   3729, 0,  -8533
0,   3729, 0,  -8533
0,   3729, 1,  -8904
0,   3729, 0,  -8904
1,  -5078, 0,  -8904
0,  -5078, 0,  -8904
0,  -5078, 1,   2248
0,  -5078, 0,   2248
1,  13958, 0,   2248
0,  13958, 0,   2248
0,  13958, 1,  13786
0,  13958, 0,  13786
1,  21687, 0,  13786
0,  21687, 0,  13786
0,  21687, 1,  14140
0,  21687, 0,  14140
1,  -9842, 0,  14140
0,  -9842, 0,  14140
0,  -9842, 1,   2993
0,  -9842, 0,   2993
1,   3734, 0,   2993
0,   3734, 0,   2993
0,   3734, 1,  -8536
0,   3734, 0,  -8536
1, -16426, 0,  -8536
0, -16426, 0,  -8536
0, -16426, 1,  -8910
0, -16426, 0,  -8910
1,   2604, 0,  -8910
0,   2604, 0,  -8910
0,   2604, 1,   2260
0,   2604, 0,   2260
1,  21683, 0,   2260
0,  21683, 0,   2260
0,  21683, 1,  13772
0,  21683, 0,  13772
1,   1505, 0,  13772
0,   1505, 0,  13772
0,   1505, 1,  14150
0,   1505, 0,  14150
1,  15087, 0,  14150
0,  15087, 0,  14150
0,  15087, 1,   2990
0,  15087, 0,   2990
1, -16421, 0,   2990
0, -16421, 0,   2990
0, -16421, 1,  -8543
0, -16421, 0,  -8543
1,  -8743, 0,  -8543
0,  -8743, 0,  -8543
0,  -8743, 1,  -8895
0,  -8743, 0,  -8895
1,  10329, 0,  -8895
0,  10329, 0,  -8895
0,  10329, 1,   2244
0,  10329, 0,   2244
1,   1500, 0,   2244
0,   1500, 0,   2244
0,   1500, 1,  13783
0,   1500, 0,  13783
1,  26436, 0,  13783
0,  26436, 0,  13783
0,  26436, 1,  14148
0,  26436, 0,  14148
1,  -5067, 0,  14148
0,  -5067, 0,  14148
0,  -5067, 1,   2984
0,  -5067, 0,   2984
1,  -8738, 0,   2984
0,  -8738, 0,   2984
0,  -8738, 1,  -8527
0,  -8738, 0,  -8527
1,  -1018, 0,  -8527
0,  -1018, 0,  -8527
0,  -1018, 1,  -8912
0,  -1018, 0,  -8912
1,  -9852, 0,  -8912
0,  -9852, 0,  -8912
0,  -9852, 1,   2257
0,  -9852, 0,   2257
1,  26431, 0,   2257
0,  26431, 0,   2257
0,  26431, 1,  13781
0,  26431, 0,  13781
1,   6280, 0,  13781
0,   6280, 0,  13781
0,   6280, 1,  14140
0,   6280, 0,  14140
1,   2614, 0,  14140
0,   2614, 0,  14140
0,   2614, 1,   2998
0,   2614, 0,   2998
1,  -1013, 0,   2998
0,  -1013, 0,   2998
0,  -1013, 1,  -8544
0,  -1013, 0,  -8544
1, -21201, 0,  -8544
0, -21201, 0,  -8544
0, -21201, 1,  -8902
0, -21201, 0,  -8902
1,  15077, 0,  -8902
0,  15077, 0,  -8902
0,  15077, 1,   2255
0,  15077, 0,   2255
1,   6275, 0,   2255
0,   6275, 0,   2255
0,   6275, 1,  13771
0,   6275, 0,  13771
1,  13962, 0,  13771
0,  13962, 0,  13771
0,  13962, 1,  14156
0,  13962, 0,  14156
1,  10340, 0,  14156
0,  10340, 0,  14156
0,  10340, 1,   2982
0,  10340, 0,   2982
1, -21196, 0,   2982
0, -21196, 0,   2982
0, -21196, 1,  -8534
0, -21196, 0,  -8534
1,   3729, 0,  -8534
0,   3729, 0,  -8534
0,   3729, 1,  -8903
0,   3729, 0,  -8903
1,  -5077, 0,  -8903
0,  -5077, 0,  -8903
0,  -5077, 1,   2247
0,  -5077, 0,   2247
1,  13957, 0,   2247
0,  13957, 0,   2247
0,  13957, 1,  13787
0,  13957, 0,  13787
1,  21688, 0,  13787
0,  21688, 0,  13787
0,  21688, 1,  14140
0,  21688, 0,  14140
1,  -9842, 0,  14140
0,  -9842, 0,  14140
0,  -9842, 1,   2992
0,  -9842, 0,   2992
1,   3734, 0,   2992
0,   3734, 0,   2992
0,   3734, 1,  -8534
0,   3734, 0,  -8534
1, -16425, 0,  -8534
0, -16425, 0,  -8534
0, -16425, 1,  -8911
0, -16425, 0,  -8911
1,   2603, 0,  -8911
0,   2603, 0,  -8911
0,   2603, 1,   2260
0,   2603, 0,   2260
1,  21683, 0,   2260
0,  21683, 0,   2260
0,  21683, 1,  13773
0,  21683, 0,  13773
1,   1505, 0,  13773
0,   1505, 0,  13773
0,   1505, 1,  14148
0,   1505, 0,  14148
1,  15088, 0,  14148
0,  15088, 0,  14148
0,  15088, 1,   2993
0,  15088, 0,   2993
1, -16420, 0,   2993
0, -16420, 0,   2993
0, -16420, 1,  -8543
0, -16420, 0,  -8543
1,  -8744, 0,  -8543
0,  -8744, 0,  -8543
0,  -8744, 1,  -8896
0,  -8744, 0,  -8896
1,  10330, 0,  -8896
0,  10330, 0,  -8896
0,  10330, 1,   2246
0,  10330, 0,   2246
1,   1500, 0,   2246
0,   1500, 0,   2246
0,   1500, 1,  13781
0,   1500, 0,  13781
1,  26436, 0,  13781
0,  26436, 0,  13781
0,  26436, 1,  14150
0,  26436, 0,  14150
1,  -5066, 0,  14150
0,  -5066, 0,  14150
0,  -5066, 1,   2984
0,  -5066, 0,   2984
1,  -8739, 0,   2984
0,  -8739, 0,   2984
0,  -8739, 1,  -8528
0,  -8739, 0,  -8528
1,  -1017, 0,  -8528
0,  -1017, 0,  -8528
0,  -1017, 1,  -8910
0,  -1017, 0,  -8910
1,  -9853, 0,  -8910
0,  -9853, 0,  -8910
0,  -9853, 1,   2254
0,  -9853, 0,   2254
1,  26430, 0,   2254
0,  26430, 0,   2254
0,  26430, 1,  13782
0,  26430, 0,  13782
1,   6281, 0,  13782
0,   6281, 0,  13782
0,   6281, 1,  14140
0,   6281, 0,  14140
1,   2613, 0,  14140
0,   2613, 0,  14140
0,   2613, 1,   2997
0,   2613, 0,   2997
1,  -1012, 0,   2997
0,  -1012, 0,   2997
0,  -1012, 1,  -8542
0,  -1012, 0,  -8542
1, -21201, 0,  -8542
0, -21201, 0,  -8542
0, -21201, 1,  -8903
0, -21201, 0,  -8903
1,  15077, 0,  -8903
0,  15077, 0,  -8903
0,  15077, 1,   2256
0,  15077, 0,   2256
1,   6276, 0,   2256
0,   6276, 0,   2256
0,   6276, 1,  13772
0,   6276, 0,  13772
1,  13961, 0,  13772
0,  13961, 0,  13772
0,  13961, 1,  14154
0,  13961, 0,  14154
1,  10341, 0,  14154
0,  10341, 0,  14154
0,  10341, 1,   2984
0,  10341, 0,   2984
1, -21196, 0,   2984
0, -21196, 0,   2984
0, -21196, 1,  -8535
0, -21196, 0,  -8535
1,   3729, 0,  -8535
0,   3729, 0,  -8535
0,   3729, 1,  -8902
0,   3729, 0,  -8902
1,  -5077, 0,  -8902
0,  -5077, 0,  -8902
0,  -5077, 1,   2247
0,  -5077, 0,   2247
1,  13956, 0,   2247
0,  13956, 0,   2247
0,  13956, 1,  13785
0,  13956, 0,  13785
1,  21689, 0,  13785
0,  21689, 0,  13785
0,  21689, 1,  14143
0,  21689, 0,  14143
1,  -9842, 0,  14143
0,  -9842, 0,  14143
0,  -9842, 1,   2990
0,  -9842, 0,   2990
1,   3734, 0,   2990
0,   3734, 0,   2990
0,   3734, 1,  -8532
0,   3734, 0,  -8532
1, -16425, 0,  -8532
0, -16425, 0,  -8532
0, -16425, 1,  -8912
0, -16425, 0,  -8912
1,   2602, 0,  -8912
0,   2602, 0,  -8912
0,   2602, 1,   2259
0,   2602, 0,   2259
1,  21684, 0,   2259
0,  21684, 0,   2259
0,  21684, 1,  13775
0,  21684, 0,  13775
1,   1505, 0,  13775
0,   1505, 0,  13775
0,   1505, 1,  14146
0,   1505, 0,  14146
1,  15088, 0,  14146
0,  15088, 0,  14146
0,  15088, 1,   2995
0,  15088, 0,   2995
1, -16419, 0,   2995
0, -16419, 0,   2995
0, -16419, 1,  -8543
0, -16419, 0,  -8543
1,  -8745, 0,  -8543
0,  -8745, 0,  -8543
0,  -8745, 1,  -8897
0,  -8745, 0,  -8897
1,  10330, 0,  -8897
0,  10330, 0,  -8897
0,  10330, 1,   2247
0,  10330, 0,   2247
1,   1499, 0,   2247
0,   1499, 0,   2247
0,   1499, 1,  13778
0,   1499, 0,  13778
1,  26436, 0,  13778
0,  26436, 0,  13778
0,  26436, 1,  14152
0,  26436, 0,  14152
1,  -5065, 0,  14152
0,  -5065, 0,  14152
0,  -5065, 1,   2983
0,  -5065, 0,   2983
1,  -8740, 0,   2983
0,  -8740, 0,   2983
0,  -8740, 1,  -8528
0,  -8740, 0,  -8528
1,  -1017, 0,  -8528
0,  -1017, 0,  -8528
0,  -1017, 1,  -8910
0,  -1017, 0,  -8910
1,  -9853, 0,  -8910
0,  -9853, 0,  -8910
0,  -9853, 1,   2253
0,  -9853, 0,   2253
1,  26430, 0,   2253
0,  26430, 0,   2253
0,  26430, 1,  13784
0,  26430, 0,  13784
1,   6282, 0,  13784
0,   6282, 0,  13784
0,   6282, 1,  14139
0,   6282, 0,  14139
1,   2613, 0,  14139
0,   2613, 0,  14139
0,   2613, 1,   2998
0,   2613, 0,   2998
1,  -1011, 0,   2998
0,  -1011, 0,   2998
0,  -1011, 1,  -8541
0,  -1011, 0,  -8541
1, -21201, 0,  -8541
0, -21201, 0,  -8541
0, -21201, 1,  -8904
0, -21201, 0,  -8904
1,  15076, 0,  -8904
0,  15076, 0,  -8904
0,  15076, 1,   2256
0,  15076, 0,   2256
1,   6276, 0,   2256
0,   6276, 0,   2256
0,   6276, 1,  13771
0,   6276, 0,  13771
1,  13961, 0,  13771
0,  13961, 0,  13771
0,  13961, 1,  14155
0,  13961, 0,  14155
1,  10342, 0,  14155
0,  10342, 0,  14155
0,  10342, 1,   2985
0,  10342, 0,   2985
1, -21196, 0,   2985
0, -21196, 0,   2985
0, -21196, 1,  -8536
0, -21196, 0,  -8536
1,   3728, 0,  -8536
0,   3728, 0,  -8536
0,   3728, 1,  -8901
0,   3728, 0,  -8901
1,  -5077, 0,  -8901
0,  -5077, 0,  -8901
0,  -5077, 1,   2244
0,  -5077, 0,   2244
1,  13955, 0,   2244
0,  13955, 0,   2244
0,  13955, 1,  13787
0,  13955, 0,  13787
1,  21690, 0,  13787
0,  21690, 0,  13787
0,  21690, 1,  14142
0,  21690, 0,  14142
1,  -9842, 0,  14142
0,  -9842, 0,  14142
0,  -9842, 1,   2991
0,  -9842, 0,   2991
1,   3734, 0,   2991
0,   3734, 0,   2991
0,   3734, 1,  -8532
0,   3734, 0,  -8532
1, -16424, 0,  -8532
0, -16424, 0,  -8532
0, -16424, 1,  -8912
0, -16424, 0,  -8912
1,   2601, 0,  -8912
0,   2601, 0,  -8912
0,   2601, 1,   2260
0,   2601, 0,   2260
1,  21684, 0,   2260
0,  21684, 0,   2260
0,  21684, 1,  13773
0,  21684, 0,  13773
1,   1505, 0,  13773
0,   1505, 0,  13773
0,   1505, 1,  14147
